return_id,order_id,return_amount,return_date
7587,99161,3619.8,2025-10-01
7588,41375,4620.26,2023-10-02
7589,4655,944.35,2024-04-09
7590,88826,1617.25,2024-05-01
7591,18368,3161.51,2026-01-28
7592,27644,7978.12,2025-10-11
7593,8602,5726.8,2023-08-05
7594,90217,645.36,2025-02-23
7595,65650,4620.88,2023-11-24
7596,93454,458.08,2025-01-19
7597,2469,6538.47,2024-12-12
7598,83666,1110.66,2023-09-06
7599,78876,5707.24,2024-02-13
7600,90329,772.42,2024-09-06
7601,4581,3254.51,2025-12-03
7602,5939,23.6,2024-06-16
7603,67775,484.97,2023-12-22
7604,11410,368.79,2025-07-21
7605,74369,3839.23,2023-12-17
7606,86059,4907.88,2023-08-23
7607,16169,1668.91,2024-01-20
7608,75326,3880.33,2023-09-23
7609,11492,6742.97,2023-06-25
7610,7118,3968.02,2024-07-05
7611,34109,3822.21,2024-03-19
7612,68427,1309.89,2025-05-30
7613,22800,14.17,2025-04-03
7614,71786,3041.46,2025-04-04
7615,32910,2391.91,2025-03-14
7616,29572,1710.32,2026-04-29
7617,81207,4490.3,2024-12-29
7618,32685,2325.55,2026-04-09
7619,13975,3744.66,2024-12-19
7620,86609,2447.7,2026-01-07
7621,22521,6102.58,2024-11-20
7622,55625,1842.82,2024-02-17
7623,50474,802.5,2023-08-21
7624,75920,531.23,2026-05-20
7625,39891,2207.34,2025-05-05
7626,71071,1096.71,2023-07-27
7627,13326,3953.34,2023-06-25
7628,8093,4678.67,2026-06-02
7629,87243,2267.73,2026-05-22
7630,66194,4999.52,2024-05-15
7631,68365,2012.65,2026-04-09
7632,20684,2145.83,2025-09-15
7633,77645,95.88,2023-11-07
7634,1004,4921.69,2024-04-20
7635,36224,560.95,2026-01-18
7636,86684,2718.04,2023-10-12
7637,81611,3936.53,2024-02-20
7638,28935,506.04,2024-12-09
7639,35913,1254.42,2024-03-30
7640,73800,1705.37,2026-01-27
7641,28904,5664.18,2026-01-07
7642,68132,2161.75,2023-09-21
7643,84137,2342.34,2025-07-03
7644,24629,997.34,2025-12-04
7645,71004,1019.73,2024-01-25
7646,99482,959.26,2024-01-28
7647,46981,1621.19,2025-03-14
7648,71702,1458.49,2025-08-22
7649,77388,3867.46,2026-03-04
7650,88547,456.11,2024-08-03
7651,28972,2873.35,2024-01-11
7652,46153,13.59,2024-03-04
7653,6570,821.31,2025-11-22
7654,26425,9413.14,2025-08-01
7655,13742,1271.03,2024-05-31
7656,45153,506.43,2024-12-12
7657,60015,1907.92,2023-08-19
7658,51942,1226.93,2026-03-19
7659,54903,1878.33,2024-01-08
7660,42831,3591.14,2024-07-16
7661,30954,3269.31,2025-11-29
7662,40262,5049.63,2025-07-09
7663,17580,4357.38,2024-07-21
7664,82926,2235.91,2023-10-09
7665,42176,4570.89,2026-06-18
7666,65112,93.74,2025-11-13
7667,4244,903.03,2024-10-14
7668,49639,4808.95,2024-08-29
7669,7201,3211.5,2024-06-19
7670,12890,3626.16,2025-06-28
7671,33649,10531.1,2024-02-23
7672,10035,5386.73,2025-05-18
7673,97486,562.01,2026-02-12
7674,14008,5884.53,2026-05-21
7675,18798,1635.75,2025-05-20
7676,8474,7273.07,2025-08-23
7677,88564,855.48,2024-11-01
7678,84589,1974.45,2023-11-10
7679,97477,4488.13,2023-09-03
7680,4108,9728.86,2026-07-02
7681,58174,490.3,2025-09-02
7682,82066,1554.41,2024-11-26
7683,11623,1558.45,2024-01-01
7684,77078,1921.04,2025-01-05
7685,80174,3043.94,2025-06-01
7686,2606,3034.75,2025-08-29
7687,88286,3207.19,2025-11-06
7688,4414,3542.53,2025-01-12
7689,40918,762.61,2024-08-08
7690,98253,1495.72,2025-12-01
7691,14225,1289.5,2025-08-25
7692,30530,105.36,2023-12-16
7693,42859,4257.31,2025-04-08
7694,86847,6817.44,2024-10-19
7695,23132,457.62,2024-04-29
7696,63190,2769.36,2023-11-04
7697,69221,672.83,2025-02-06
7698,32810,5069.76,2026-03-02
7699,6836,1370.65,2025-12-05
7700,98047,2893.68,2026-01-18
7701,81499,476.64,2024-01-01
7702,79359,1434.64,2026-05-22
7703,74642,2182.2,2024-10-06
7704,45063,673.14,2024-06-26
7705,58748,1454.54,2024-10-12
7706,23382,6233.63,2024-06-03
7707,93084,3023.99,2024-09-29
7708,67894,283.18,2025-09-05
7709,66598,4074.91,2024-09-26
7710,23353,1180.78,2023-09-06
7711,18876,115.92,2023-09-09
7712,42835,3977.37,2024-08-10
7713,68145,160.38,2023-07-29
7714,21568,1413.79,2023-09-23
7715,19664,507.78,2023-09-14
7716,91442,5350.67,2024-11-07
7717,87058,665.99,2026-03-13
7718,13840,454.46,2026-04-26
7719,83788,3708.58,2023-08-18
7720,88962,994.12,2025-02-23
7721,80879,3987.07,2025-04-30
7722,28414,5057.35,2024-02-06
7723,62471,2424.7,2024-12-20
7724,36059,3699.28,2026-01-15
7725,31327,242.68,2026-04-05
7726,64862,3482.05,2024-04-29
7727,71738,1221.75,2025-07-11
7728,12436,200.16,2024-12-13
7729,5147,3294.61,2025-10-28
7730,34330,658.57,2024-02-28
7731,64001,893.81,2025-11-10
7732,84238,609.31,2025-07-30
7733,79471,1739.36,2024-07-29
7734,43785,380.05,2026-05-06
7735,21197,2966.7,2025-03-25
7736,39159,336.88,2024-02-11
7737,28967,3976.6,2025-09-01
7738,86537,562.0,2025-09-13
7739,92084,174.63,2025-02-05
7740,60229,3306.5,2024-04-24
7741,99014,3820.41,2025-02-23
7742,2323,1902.68,2024-05-29
7743,82416,73.89,2026-06-05
7744,17383,1519.38,2024-01-05
7745,70739,929.59,2025-12-14
7746,76112,6598.6,2026-06-27
7747,83228,3303.69,2024-04-20
7748,40028,893.31,2024-05-06
7749,3700,5954.05,2023-08-03
7750,82959,283.87,2025-01-10
7751,46727,885.7,2026-04-03
7752,1808,2112.8,2023-11-30
7753,99633,215.27,2025-02-28
7754,699,28.86,2025-10-07
7755,52029,494.89,2025-01-09
7756,48008,2830.31,2023-09-04
7757,28793,5767.17,2025-10-08
7758,33178,2127.81,2024-11-14
7759,74118,305.04,2023-11-27
7760,64091,955.92,2025-06-21
7761,79528,3895.57,2024-02-15
7762,66144,1389.34,2024-09-20
7763,71586,1268.8,2024-11-15
7764,26550,149.35,2024-03-07
7765,966,140.04,2024-11-27
7766,44923,2023.22,2024-07-19
7767,10592,1495.18,2024-07-12
7768,32074,1438.55,2025-11-12
7769,91759,2100.11,2024-12-02
7770,23257,88.17,2024-02-23
7771,17347,134.12,2024-09-27
7772,41968,2402.39,2026-04-27
7773,74963,4008.29,2024-06-23
7774,54892,404.51,2025-04-20
7775,59447,742.97,2024-05-13
7776,12622,9320.63,2025-02-26
7777,82718,2529.89,2026-05-24
7778,49210,7637.09,2026-02-18
7779,38926,4652.88,2023-07-07
7780,19489,274.39,2025-06-10
7781,18970,2149.76,2023-09-26
7782,16101,107.74,2024-07-18
7783,26923,1801.3,2025-01-08
7784,64215,2097.02,2025-02-06
7785,2100,3270.46,2024-07-11
7786,52347,1439.13,2026-06-01
7787,27971,2150.52,2026-01-14
7788,38318,5675.2,2024-01-23
7789,18591,364.04,2026-02-27
7790,46891,1092.96,2025-03-13
7791,45403,1084.74,2023-10-17
7792,21905,2050.19,2023-09-14
7793,23949,3331.74,2026-02-21
7794,83881,15.67,2024-01-30
7795,15338,726.79,2025-05-30
7796,18750,2247.42,2024-06-20
7797,68863,4837.4,2023-12-30
7798,83014,4594.04,2024-12-28
7799,75239,2735.49,2024-04-27
7800,50926,229.1,2025-12-05
7801,33287,567.86,2025-07-13
7802,33196,3696.85,2024-02-29
7803,69470,2160.38,2024-06-22
7804,49717,2316.57,2023-10-22
7805,3792,3118.15,2025-04-11
7806,89703,4584.76,2025-04-26
7807,73700,5637.85,2024-02-24
7808,11403,2594.7,2023-09-22
7809,80573,341.51,2025-01-09
7810,89661,5000.85,2025-03-19
7811,90891,5233.06,2026-04-16
7812,69921,2071.7,2025-05-30
7813,8769,2050.77,2025-05-06
7814,56717,4681.83,2025-10-19
7815,39659,2933.49,2025-03-17
7816,26356,3851.71,2025-10-05
7817,32326,196.93,2023-07-01
7818,27170,2612.91,2023-06-24
7819,83221,2723.47,2026-05-07
7820,23630,1016.37,2024-11-29
7821,17820,7668.77,2024-10-10
7822,74010,6056.78,2025-12-08
7823,33234,4413.06,2025-02-13
7824,26253,178.23,2025-12-14
7825,62981,2725.84,2025-07-06
7826,93177,767.71,2025-05-09
7827,54765,375.11,2026-04-10
7828,91043,6656.2,2026-03-29
7829,30317,162.62,2024-10-26
7830,84840,1068.02,2025-07-09
7831,72335,472.29,2026-05-26
7832,74656,143.11,2023-10-10
7833,14738,6135.26,2023-07-29
7834,29526,3047.33,2024-08-25
7835,67782,1591.52,2025-10-08
7836,8971,261.55,2026-03-29
7837,74482,2709.51,2024-09-19
7838,37193,6453.7,2023-10-10
7839,58485,3761.15,2025-11-24
7840,14973,1139.87,2025-08-08
7841,20161,3484.33,2024-01-06
7842,99237,3458.29,2024-08-25
7843,13110,2992.18,2024-04-20
7844,63580,1234.84,2024-05-15
7845,4499,1095.3,2025-03-29
7846,54163,10706.63,2025-11-09
7847,65550,2595.49,2025-08-21
7848,71581,351.31,2026-04-22
7849,5158,2750.28,2023-09-23
7850,59426,3768.45,2023-12-28
7851,19777,63.2,2023-09-19
7852,14469,2510.81,2025-05-21
7853,23974,3519.66,2026-04-29
7854,69594,3167.21,2025-05-28
7855,69371,2791.46,2025-04-30
7856,25536,2217.09,2023-10-08
7857,78309,661.82,2024-08-24
7858,4247,727.28,2023-10-22
7859,10325,2361.29,2025-11-25
7860,94496,1757.32,2026-03-21
7861,1584,4007.41,2026-06-15
7862,38870,241.8,2023-08-31
7863,25788,4785.54,2023-08-21
7864,32160,3824.48,2025-11-26
7865,70336,812.35,2025-04-01
7866,79260,132.48,2024-08-24
7867,78956,1243.06,2026-02-25
7868,99555,455.96,2026-03-23
7869,14546,914.82,2024-05-23
7870,97818,2052.3,2024-06-02
7871,2350,4352.42,2024-06-27
7872,61704,456.88,2026-04-21
7873,74744,3775.2,2025-02-22
7874,78336,342.46,2023-12-03
7875,57489,3307.26,2024-12-29
7876,18955,4131.35,2023-08-18
7877,20819,3560.86,2024-01-07
7878,39546,3664.27,2024-07-23
7879,74069,2188.0,2025-11-19
7880,47318,70.85,2024-12-20
7881,15767,2155.05,2023-10-14
7882,85026,2702.86,2024-02-08
7883,94925,828.83,2024-10-05
7884,88711,1918.29,2026-04-11
7885,27335,6978.67,2024-10-10
7886,81529,1055.61,2025-02-13
7887,58318,2684.69,2025-11-02
7888,35245,4448.39,2025-11-19
7889,40498,2222.42,2025-04-18
7890,10836,9187.89,2025-09-05
7891,99794,2590.85,2023-10-21
7892,70004,1570.7,2026-05-27
7893,40842,535.73,2026-04-05
7894,69861,3866.89,2023-11-05
7895,13766,6580.32,2024-09-30
7896,93055,2943.14,2023-12-24
7897,9980,10076.76,2025-06-18
7898,34272,1994.34,2025-10-13
7899,88013,1087.48,2025-03-22
7900,29466,3275.99,2026-01-16
7901,80949,1033.09,2024-08-15
7902,91368,226.45,2026-05-18
7903,96361,699.21,2024-03-29
7904,63446,1008.71,2025-04-30
7905,16235,6168.69,2024-07-12
7906,94959,566.69,2026-02-06
7907,78084,1393.2,2026-05-21
7908,87762,7801.7,2024-05-01
7909,76970,1013.22,2023-10-06
7910,53134,1416.14,2024-06-12
7911,97851,797.99,2025-05-06
7912,28645,68.08,2024-11-10
7913,45532,5344.84,2025-08-03
7914,66439,2891.79,2026-03-23
7915,12753,207.28,2024-09-09
7916,88342,1218.11,2025-05-23
7917,39747,277.82,2025-11-16
7918,33736,1770.85,2026-03-22
7919,88418,2826.07,2024-01-27
7920,40535,3468.75,2023-08-09
7921,65375,3803.66,2025-09-08
7922,75955,667.23,2024-12-09
7923,18177,64.98,2025-04-25
7924,1176,2443.96,2026-01-25
7925,29579,1315.62,2024-01-19
7926,2593,4898.72,2025-04-25
7927,93486,3495.33,2025-06-27
7928,95209,2821.0,2025-08-18
7929,94264,2125.93,2023-09-03
7930,74852,392.77,2025-01-01
7931,48673,944.27,2024-06-08
7932,102,4233.37,2024-08-19
7933,94520,747.89,2024-10-14
7934,73147,3135.27,2025-06-19
7935,69341,1044.2,2024-04-30
7936,92568,1507.53,2025-03-03
7937,5035,3262.77,2023-08-27
7938,97256,1358.96,2025-10-19
7939,63419,3314.29,2025-01-12
7940,69710,1014.46,2023-10-19
7941,24148,1912.52,2025-12-18
7942,15369,855.69,2023-10-30
7943,14702,609.44,2025-10-27
7944,90878,1241.94,2024-10-22
7945,66425,2565.75,2026-06-27
7946,10913,2592.49,2026-02-19
7947,68633,5017.93,2024-11-26
7948,61996,7336.56,2024-05-18
7949,9725,3177.31,2025-03-24
7950,81348,825.54,2023-12-12
7951,72936,488.62,2025-05-31
7952,12267,764.36,2024-01-26
7953,90318,1904.31,2025-04-02
7954,3113,1967.03,2026-05-29
7955,69546,3082.3,2026-04-28
7956,7218,176.1,2026-04-18
7957,36558,5941.65,2025-06-02
7958,41267,2897.43,2025-10-16
7959,58559,1417.1,2026-01-29
7960,34402,5270.28,2023-08-21
7961,81055,2514.71,2024-04-07
7962,46865,4721.31,2024-07-03
7963,33030,2620.84,2026-03-16
7964,90020,1785.52,2025-03-03
7965,18756,8479.23,2025-04-20
7966,19784,3167.04,2025-10-17
7967,39177,2196.71,2025-09-22
7968,18622,1059.22,2026-01-08
7969,67100,1677.74,2023-09-06
7970,61217,150.85,2025-08-03
7971,77898,2202.48,2024-03-24
7972,4010,641.98,2025-10-27
7973,2998,810.29,2025-04-28
7974,44098,453.19,2025-07-06
7975,43603,704.68,2025-07-16
7976,29888,1524.28,2023-11-09
7977,46396,4512.63,2023-09-02
7978,48817,7545.3,2026-03-20
7979,65358,564.96,2025-01-31
7980,92532,2544.08,2024-01-19
7981,47150,1692.47,2024-06-04
7982,21969,2857.31,2025-09-26
7983,55447,3465.48,2023-11-14
7984,70088,5318.05,2024-07-29
7985,69023,2032.81,2023-08-12
7986,86966,96.02,2023-09-08
7987,79990,239.5,2023-11-17
7988,27472,8672.91,2025-08-10
7989,20683,1921.51,2025-01-23
7990,32179,3741.19,2025-05-27
7991,97563,1452.96,2026-04-06
7992,2099,4906.97,2026-02-20
7993,53917,2315.87,2025-12-18
7994,51938,1596.64,2025-02-27
7995,90412,649.3,2023-11-25
7996,3137,805.97,2026-04-28
7997,87390,655.5,2024-09-12
7998,25142,4346.17,2026-02-03
7999,80063,2147.01,2024-07-10
8000,24897,5189.97,2025-12-08
8001,9435,4663.94,2024-11-14
8002,14312,85.08,2025-05-21
8003,7109,5574.1,2024-10-08
8004,52354,5640.76,2024-06-20
8005,29846,5539.85,2024-04-13
8006,69783,3037.22,2025-05-01
8007,53790,374.98,2025-01-27
8008,22024,1668.15,2023-11-14
8009,20309,183.94,2024-05-31
8010,80093,1649.23,2026-01-30
8011,10745,116.24,2026-03-29
8012,67031,2922.85,2023-07-18
8013,72040,5137.19,2025-02-23
8014,68565,61.38,2025-01-27
8015,46991,5896.74,2026-04-03
8016,60098,6850.64,2025-10-21
8017,3230,1772.12,2024-04-28
8018,76762,9575.9,2025-04-13
8019,57477,887.01,2025-07-13
8020,25460,7772.26,2023-11-18
8021,29436,3047.08,2023-08-02
8022,13167,168.17,2024-05-17
8023,8021,1225.92,2024-08-08
8024,36922,1772.58,2026-05-03
8025,20808,3295.76,2025-12-06
8026,29324,4687.9,2023-08-03
8027,48298,330.13,2024-07-12
8028,88043,4200.3,2024-08-01
8029,152,1122.11,2025-11-11
8030,32496,1571.62,2025-03-05
8031,12735,7807.36,2026-05-06
8032,22494,696.37,2024-02-28
8033,99475,5429.81,2025-11-11
8034,95297,350.84,2024-03-14
8035,4506,1004.82,2024-01-31
8036,2645,1121.69,2024-08-22
8037,9984,928.44,2024-07-25
8038,71098,6493.16,2024-11-24
8039,59726,806.41,2023-07-08
8040,81268,2600.92,2025-09-07
8041,94851,167.83,2024-11-04
8042,54945,1565.15,2024-09-17
8043,64381,68.05,2026-02-22
8044,66141,2281.21,2023-10-06
8045,19071,1089.08,2023-12-05
8046,82689,4108.59,2025-11-04
8047,11294,655.26,2023-08-11
8048,25353,959.62,2024-03-25
8049,49759,1691.32,2025-05-05
8050,34503,3030.58,2023-11-20
8051,74094,4161.35,2024-04-22
8052,82103,41.46,2024-02-03
8053,81871,5246.53,2024-05-16
8054,45275,1649.86,2024-04-16
8055,34120,2601.05,2024-06-25
8056,45998,2452.47,2026-06-07
8057,16272,1608.24,2026-02-27
8058,15663,1860.19,2024-03-06
8059,6837,4614.76,2025-09-30
8060,74915,510.77,2026-06-18
8061,73282,2259.58,2025-04-13
8062,47295,2625.87,2025-10-06
8063,42741,1627.17,2024-08-09
8064,64666,255.05,2025-05-13
8065,6236,8792.01,2023-07-30
8066,98668,1393.57,2026-04-21
8067,16802,525.47,2024-02-02
8068,14732,726.8,2026-03-19
8069,66266,7558.48,2025-10-27
8070,73790,5849.08,2024-10-04
8071,2543,6064.11,2024-10-05
8072,20226,2350.89,2025-05-28
8073,67021,3883.73,2025-04-04
8074,44063,6763.28,2023-11-16
8075,43318,2139.98,2025-01-12
8076,69633,497.04,2025-11-07
8077,38703,5274.14,2025-09-02
8078,16010,3734.83,2025-02-15
8079,41198,1607.28,2025-05-02
8080,89448,1977.61,2024-03-22
8081,63474,2072.45,2025-06-03
8082,22883,3164.31,2025-12-07
8083,49871,1432.07,2024-05-09
8084,39967,5960.54,2024-09-08
8085,54901,1708.24,2023-07-23
8086,48185,296.88,2025-08-29
8087,17151,4550.49,2025-04-25
8088,35806,1107.66,2025-03-02
8089,47105,3649.69,2023-07-23
8090,80431,6492.64,2026-06-02
8091,84747,3040.31,2025-02-02
8092,26865,5918.87,2024-07-23
8093,52072,595.06,2025-10-18
8094,31373,2167.81,2023-07-27
8095,59297,86.84,2024-03-06
8096,22614,2668.16,2026-06-03
8097,75053,730.16,2026-03-09
8098,59964,1432.6,2023-08-09
8099,48683,2098.66,2024-10-19
8100,21996,2581.85,2025-12-04
8101,18123,4494.36,2023-10-05
8102,80351,774.45,2026-05-14
8103,69671,1898.23,2026-04-12
8104,81984,2277.55,2026-03-21
8105,69466,51.49,2024-07-07
8106,33839,1897.66,2025-06-23
8107,48275,3025.13,2024-01-01
8108,38308,10723.68,2026-05-12
8109,89149,4186.01,2024-01-01
8110,70990,2830.58,2025-12-18
8111,31596,1931.79,2024-10-27
8112,77491,39.21,2023-11-28
8113,33010,2992.84,2024-08-07
8114,45384,3857.15,2024-01-31
8115,37200,6892.43,2025-09-30
8116,96592,3507.88,2025-12-26
8117,17416,739.98,2023-12-23
8118,76481,4006.13,2026-06-25
8119,6742,1234.48,2024-04-17
8120,69348,2201.58,2024-04-19
8121,90658,336.48,2023-07-17
8122,79098,3385.4,2025-06-03
8123,91115,504.52,2024-03-18
8124,93167,5685.26,2025-12-25
8125,68294,2929.1,2024-10-26
8126,76150,8028.96,2025-04-08
8127,22128,3038.34,2023-10-02
8128,31881,36.87,2024-09-18
8129,53311,6046.26,2024-12-12
8130,89603,435.43,2024-10-28
8131,28643,5429.38,2025-01-03
8132,89381,1148.91,2023-10-11
8133,14006,1501.97,2025-08-13
8134,47945,599.32,2025-06-19
8135,8562,3790.3,2023-07-08
8136,2523,3054.79,2024-11-11
8137,58132,2844.13,2024-01-18
8138,44267,251.46,2023-08-18
8139,53671,2620.59,2025-02-26
8140,69572,1138.09,2026-05-11
8141,96116,488.3,2023-07-19
8142,97594,2506.26,2026-01-22
8143,79244,5536.05,2025-12-16
8144,22783,1578.14,2024-12-26
8145,98605,7413.38,2025-05-22
8146,59823,8547.89,2025-01-01
8147,7424,2639.43,2025-12-03
8148,44879,257.66,2023-09-28
8149,15481,49.82,2025-06-27
8150,42868,2192.76,2024-09-11
8151,90359,1675.93,2024-02-06
8152,45339,1746.01,2023-11-24
8153,82649,1194.67,2026-01-09
8154,36141,889.9,2025-06-21
8155,87385,2517.34,2024-10-12
8156,56655,2042.54,2026-07-01
8157,13204,2817.23,2026-05-16
8158,32026,64.85,2025-08-23
8159,90598,5516.16,2024-05-27
8160,62629,2161.61,2025-06-10
8161,16607,4875.97,2023-06-15
8162,82796,367.05,2026-05-25
8163,3762,9265.07,2024-11-07
8164,38004,11.42,2025-05-04
8165,58534,32.17,2024-10-17
8166,8410,3406.4,2023-08-13
8167,91924,1054.13,2023-08-09
8168,47751,28.63,2025-08-02
8169,29810,92.17,2024-12-01
8170,10646,2716.98,2026-01-28
8171,36536,816.27,2024-07-27
8172,22451,330.52,2026-01-17
8173,12623,552.35,2024-08-14
8174,64489,1670.13,2025-03-15
8175,95279,806.72,2025-06-13
8176,7882,7648.33,2024-11-25
8177,49936,1110.35,2024-02-27
8178,9695,1438.63,2025-07-18
8179,78964,5975.19,2025-10-28
8180,55560,2335.55,2024-04-30
8181,16462,480.82,2026-02-26
8182,25390,2589.93,2024-10-15
8183,31291,681.08,2023-06-26
8184,70860,2200.11,2023-09-13
8185,41692,214.03,2025-10-29
8186,95688,2353.23,2025-04-23
8187,2443,2784.68,2023-07-27
8188,78563,2480.29,2025-12-12
8189,13723,1184.37,2025-09-11
8190,10763,141.02,2025-07-24
8191,83819,4724.45,2024-11-05
8192,5070,3756.04,2023-09-28
8193,97056,1875.95,2025-01-04
8194,48155,7304.37,2026-04-19
8195,48615,724.84,2024-08-19
8196,43653,1372.67,2025-08-28
8197,348,847.92,2025-05-02
8198,95472,4771.47,2024-08-21
8199,37653,395.67,2023-12-06
8200,83845,303.37,2023-08-20
8201,63809,5213.01,2025-10-14
8202,5980,6541.17,2024-02-13
8203,93214,1279.69,2023-11-29
8204,89166,778.31,2025-02-14
8205,43991,1423.32,2024-04-02
8206,43738,1967.57,2026-03-19
8207,33157,1345.32,2025-10-28
8208,51637,32.87,2024-05-20
8209,17720,366.51,2025-08-20
8210,21550,4874.67,2024-07-13
8211,56419,1820.19,2025-06-28
8212,20973,1242.55,2026-02-04
8213,33568,12913.17,2025-11-10
8214,12725,722.94,2025-10-04
8215,97217,14.84,2026-05-07
8216,79663,5933.36,2025-09-19
8217,49775,3363.83,2024-07-15
8218,88193,2611.58,2023-10-02
8219,73861,4265.78,2023-06-30
8220,47745,4313.8,2023-10-04
8221,79210,1369.42,2026-03-23
8222,29635,2674.3,2024-03-28
8223,55954,6431.06,2024-02-18
8224,96225,1501.57,2025-07-21
8225,17360,927.11,2025-09-26
8226,95047,869.82,2024-08-27
8227,75988,3833.04,2025-01-30
8228,85467,1098.93,2025-12-10
8229,73474,293.13,2026-02-20
8230,7056,3630.93,2025-01-03
8231,83282,430.01,2023-10-04
8232,3236,4822.75,2025-01-21
8233,71687,3250.33,2025-12-12
8234,63171,5074.07,2024-12-24
8235,31271,4778.38,2023-12-12
8236,709,1275.4,2024-04-14
8237,88018,1183.32,2024-08-24
8238,8023,6787.55,2025-04-25
8239,11257,7947.03,2026-06-08
8240,3279,3724.02,2026-02-19
8241,83616,1155.43,2023-08-02
8242,23081,271.31,2025-10-30
8243,40629,3088.01,2025-07-17
8244,30819,934.68,2023-07-14
8245,92582,3751.41,2025-05-24
8246,27583,761.0,2023-07-29
8247,83924,2033.58,2023-06-16
8248,46686,8348.28,2025-03-03
8249,99139,1769.68,2025-07-01
8250,73818,280.81,2024-11-30
8251,94313,1038.14,2025-04-24
8252,56090,6370.05,2024-07-08
8253,64255,485.65,2024-01-02
8254,36193,764.44,2024-08-21
8255,91754,2122.64,2024-06-06
8256,47447,3923.08,2024-11-05
8257,33152,431.61,2025-08-07
8258,9992,553.81,2025-10-11
8259,82164,868.79,2026-01-04
8260,74202,1787.31,2024-01-12
8261,31169,5235.6,2023-09-14
8262,20592,2096.96,2023-06-22
8263,17714,4971.67,2024-02-13
8264,47064,10680.73,2023-10-22
8265,99934,1756.56,2026-02-19
8266,46308,288.9,2024-07-22
8267,64230,2780.34,2024-07-01
8268,41196,184.34,2023-11-01
8269,1331,907.29,2026-04-12
8270,96963,509.1,2023-10-08
8271,79194,1028.78,2024-11-23
8272,52253,714.13,2025-10-25
8273,5071,330.78,2024-09-15
8274,15502,4471.64,2026-05-26
8275,46330,738.3,2025-02-13
8276,96202,6394.29,2024-05-12
8277,11807,2276.17,2024-11-21
8278,1071,4047.34,2024-09-01
8279,9452,2486.27,2026-02-08
8280,9238,2517.98,2026-05-06
8281,44669,6275.17,2026-06-25
8282,42199,4946.7,2024-10-22
8283,31443,238.72,2023-10-20
8284,45937,1047.82,2024-06-27
8285,41643,492.57,2024-02-19
8286,77791,242.19,2025-10-19
8287,40367,7502.86,2023-07-27
8288,6273,2689.01,2023-11-09
8289,27999,1372.99,2025-03-17
8290,86237,2794.81,2024-09-20
8291,45640,204.21,2023-07-11
8292,79786,6026.78,2026-05-10
8293,57405,2883.51,2025-01-01
8294,72907,679.02,2026-01-31
8295,90236,5192.62,2025-08-19
8296,93004,203.71,2023-10-06
8297,73118,4328.18,2023-08-26
8298,74278,2767.34,2025-08-11
8299,19656,1135.61,2025-07-12
8300,94410,2861.57,2026-05-05
8301,27904,8639.77,2023-10-05
8302,93169,1465.26,2024-05-25
8303,44344,424.4,2023-12-15
8304,19350,1089.88,2025-10-19
8305,15902,669.62,2024-08-03
8306,41630,5804.85,2025-03-04
8307,79529,8883.55,2024-11-04
8308,77824,631.74,2026-03-03
8309,97296,431.52,2026-04-12
8310,54909,7802.46,2025-03-04
8311,79829,770.89,2023-11-23
8312,97121,278.58,2025-06-08
8313,86173,6405.74,2024-08-31
8314,2391,3993.54,2025-10-17
8315,11052,44.53,2024-03-30
8316,51396,5120.45,2024-03-04
8317,5971,1997.41,2024-08-23
8318,81458,1896.53,2024-08-27
8319,11588,4218.88,2025-12-21
8320,95770,1283.11,2025-12-28
8321,89303,5599.21,2023-08-15
8322,71674,1951.68,2025-09-07
8323,43858,2615.96,2024-06-26
8324,2221,69.34,2026-05-22
8325,67367,5106.05,2025-06-30
8326,63751,3321.23,2026-04-02
8327,26078,8291.91,2025-12-15
8328,43484,4635.78,2024-10-11
8329,15833,203.55,2025-07-23
8330,35026,5276.95,2025-11-28
8331,21375,642.99,2023-08-20
8332,57606,705.83,2023-11-14
8333,32005,5672.48,2026-05-28
8334,35427,5493.72,2024-06-12
8335,46517,5494.6,2025-09-06
8336,18539,3077.11,2024-05-04
8337,17173,94.55,2023-07-29
8338,1140,8593.43,2025-03-28
8339,49469,970.84,2025-07-26
8340,15114,6055.44,2025-01-14
8341,42570,8072.21,2025-08-09
8342,30041,2753.59,2025-01-10
8343,73898,4640.07,2024-04-02
8344,13310,2108.92,2024-07-21
8345,29344,6337.69,2026-02-05
8346,39305,688.2,2025-05-14
8347,17628,3542.01,2025-12-26
8348,14238,5363.32,2025-06-25
8349,78441,4880.08,2024-06-08
8350,74807,4559.05,2025-06-16
8351,60880,1427.46,2025-02-14
8352,72059,1266.85,2026-05-31
8353,41056,2908.83,2026-02-19
8354,79153,2362.39,2025-10-01
8355,87591,41.72,2024-02-14
8356,19052,4488.25,2026-06-03
8357,49733,1562.34,2026-04-25
8358,88674,3973.9,2025-08-12
8359,23687,38.81,2025-09-14
8360,75815,480.77,2024-01-27
8361,37974,617.4,2025-01-25
8362,62690,3295.56,2024-10-09
8363,34286,1706.13,2024-08-28
8364,72432,2925.81,2025-09-25
8365,58035,4637.15,2023-08-17
8366,70096,1955.84,2026-03-02
8367,66520,1184.85,2024-11-21
8368,37055,6339.31,2024-08-06
8369,78145,1871.46,2026-03-25
8370,22752,2206.07,2026-04-29
8371,23592,3539.76,2025-03-07
8372,62739,80.51,2023-10-14
8373,6813,6038.24,2026-03-06
8374,98042,1239.88,2026-05-07
8375,75261,3239.01,2024-08-07
